jee_main_score,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout,Income vs Admission,PSxIA,peer_focused_mh,parental_support
73.24,2,67.47,1,2,3.1,2,2,1,2,0,0,0,2,2.8600000000000003,4,1.4300000000000002
92.69,2,86.04,1,1,2.1,1,3,1,2,0,1,0,4,5.12,4,1.28
56.02,0,76.4,2,0,2.1,2,0,1,1,0,0,0,2,1.26,2,0.63
69.29,1,79.35,1,0,6.8,1,0,0,2,0,1,0,4,8.16,4,2.04
61.96,2,57.75,2,1,3.0,2,1,2,2,1,1,0,5,5.75,5,1.15
45.87,2,50.76,2,0,3.4,1,0,1,0,1,1,0,4,4.08,1,1.02
70.84,1,60.62,1,0,5.8,0,3,2,2,1,0,1,0,0.0,5,2.34
70.3,0,70.19,2,2,3.1,0,3,1,2,1,0,1,0,0.0,5,1.63
93.19,2,80.76,1,0,1.1,0,2,0,0,1,1,0,3,2.19,1,0.73
80.83,2,51.58,1,2,1.3,0,0,0,1,1,1,0,3,1.47,3,0.49
57.66,1,90.93,2,2,4.4,1,0,0,2,1,0,0,1,1.4200000000000002,5,1.4200000000000002
97.96,1,76.71,1,2,5.5,2,1,0,1,0,1,0,5,9.75,2,1.95
89.09,0,88.6,1,1,4.1,0,3,1,0,0,1,0,3,5.64,0,1.88
80.15,0,66.14,1,0,5.4,1,3,2,1,0,1,0,4,8.88,2,2.22
68.83,2,80.04,2,0,1.3,1,3,1,2,0,1,1,4,3.96,4,0.99
58.57,0,75.85,2,2,1.4,0,2,0,1,0,1,0,3,2.76,2,0.92
66.79,2,83.18,1,0,9.0,0,2,0,1,1,1,0,3,9.3,3,3.1
87.24,2,72.66,1,2,7.0,1,2,1,0,1,1,0,4,10.4,1,2.6
98.38,1,79.73,2,0,6.0,2,3,1,0,1,0,0,2,4.8,1,2.4
93.61,2,86.02,2,1,3.2,1,3,2,0,1,1,0,4,6.44,1,1.61
65.16,1,68.49,1,2,4.0,0,0,2,0,1,1,0,3,3.9,1,1.3
56.33,2,77.42,2,2,4.5,0,3,2,0,1,1,0,3,6.15,1,2.05
73.97,2,56.12,1,0,7.1,0,3,2,0,1,0,1,0,0.0,1,2.73
47.24,2,82.03,1,1,5.3,2,2,0,0,0,0,0,2,4.079999999999999,0,2.04
76.52,0,94.55,1,0,5.6,2,0,0,0,1,1,0,5,8.4,1,1.68
69.93,0,62.56,2,2,4.2,2,3,2,1,0,1,0,5,9.8,2,1.96
65.48,1,74.09,2,0,6.1,1,1,2,0,1,0,0,1,2.03,1,2.03
49.67,2,83.8,2,1,5.1,1,2,0,1,0,1,0,4,7.919999999999999,2,1.98
79.19,1,75.31,1,0,4.6,2,1,0,2,1,0,0,2,3.16,5,1.5799999999999998
64.54,1,76.65,2,1,3.0,2,0,0,0,1,1,0,5,4.75,1,0.95
55.62,2,71.09,2,1,4.3,0,2,2,2,1,1,0,3,5.22,5,1.74
31.79,0,70.72,1,1,2.3,0,0,2,0,1,0,1,0,0.0,1,0.74
71.61,0,74.13,2,1,4.4,1,3,0,2,0,0,0,1,1.97,4,1.97
96.81,1,75.42,1,0,4.7,2,2,0,1,0,0,0,2,3.62,2,1.81
95.26,0,63.19,1,0,0.0,2,0,1,0,0,1,0,5,0.0,0,0.0
65.6,2,74.34,2,0,4.0,1,0,1,1,0,1,0,4,4.8,2,1.2
63.57,2,90.69,2,2,2.1,2,0,0,2,0,1,0,5,3.65,4,0.73
78.56,0,70.81,1,2,5.5,0,1,0,1,0,1,0,3,5.85,2,1.95
58.02,0,62.63,2,1,5.8,2,2,1,0,1,1,0,5,10.95,1,2.19
76.23,1,73.49,2,1,3.6,1,0,2,1,1,1,0,4,4.5200000000000005,3,1.13
82.73,0,67.85,2,0,5.6,1,2,0,1,0,1,0,4,8.32,2,2.08
89.18,1,61.62,1,2,5.7,2,3,0,2,0,0,0,2,4.82,4,2.41
70.6,2,76.39,1,0,4.0,1,3,0,2,0,1,0,4,7.2,4,1.8
69.15,2,67.9,2,1,7.6,0,0,2,0,0,0,1,0,0.0,0,2.33
59.71,2,68.75,1,0,3.0,0,2,1,2,1,1,0,3,3.9,5,1.2999999999999998
60.42,0,76.53,2,1,7.4,0,0,2,1,0,0,1,0,0.0,2,2.27
68.83,0,59.67,2,1,4.0,2,0,2,2,1,0,0,2,2.5,5,1.25
77.14,0,57.58,2,0,2.8,1,1,0,0,1,1,0,4,4.16,1,1.04
84.79,1,81.71,2,2,3.8,0,2,0,2,1,1,0,3,4.92,5,1.64
60.76,1,55.69,1,2,2.3,1,1,1,0,1,1,0,4,3.96,1,0.99
92.9,1,65.23,2,1,6.1,1,0,2,0,0,1,0,4,7.52,0,1.88
68.2,2,57.0,1,2,1.3,1,1,1,1,1,1,0,4,2.76,3,0.6900000000000001
71.7,1,70.14,1,0,7.3,0,1,2,1,0,0,1,0,0.0,2,2.39
61.54,0,79.28,2,2,2.6,1,1,0,1,0,1,0,4,4.32,2,1.08
38.06,0,76.12,2,1,6.2,0,3,1,0,0,1,0,3,7.529999999999999,0,2.51
84.38,2,98.92,1,1,4.5,0,3,2,2,1,0,1,0,0.0,5,2.0
82.32,0,85.87,2,0,5.0,0,1,0,2,0,1,0,3,5.1,4,1.7
68.06,0,65.69,2,1,3.3,2,2,0,0,0,0,0,2,2.88,0,1.44
72.94,0,63.03,1,2,5.2,1,3,2,0,0,0,0,1,2.26,0,2.26
79.22,1,100.0,1,0,4.8,2,1,0,2,1,1,0,5,8.2,5,1.64
50.12,1,85.63,1,1,1.6,2,0,2,2,0,0,1,2,1.06,4,0.53
64.59,0,80.89,2,0,2.6,2,3,2,0,1,1,0,5,6.9,1,1.38
83.12,0,75.75,2,0,3.4,2,0,2,2,0,0,0,2,2.04,4,1.02
54.44,0,77.74,1,2,3.0,0,1,2,2,1,0,1,0,0.0,5,1.2
76.11,0,60.18,1,2,7.0,0,1,0,0,1,0,1,0,0.0,1,2.4000000000000004
53.01,1,76.57,2,0,4.5,1,1,2,0,0,1,0,4,6.199999999999999,0,1.5499999999999998
78.53,2,75.71,1,0,2.9,1,0,2,1,1,1,0,4,3.48,3,0.87
71.5,0,65.96,1,2,3.5,0,3,2,1,0,1,0,3,5.250000000000001,2,1.7500000000000002
49.39,1,69.61,2,1,3.5,1,1,0,2,0,0,0,1,1.3,4,1.3
88.31,0,90.15,1,0,3.9,1,2,1,0,0,0,0,1,1.5699999999999998,0,1.5699999999999998
61.72,2,73.75,2,0,2.3,2,1,2,2,0,0,0,2,1.7799999999999998,4,0.8899999999999999
60.66,1,95.71,1,1,2.9,2,3,1,0,0,1,0,5,7.600000000000001,0,1.5200000000000002
74.81,1,57.59,2,2,6.0,2,3,1,2,0,0,0,2,5.0,4,2.5
88.08,2,69.78,2,0,4.9,2,2,2,2,0,1,0,5,9.35,4,1.87
57.78,2,59.53,1,0,4.2,2,1,1,0,1,0,0,2,2.92,1,1.46
72.86,1,62.91,1,1,4.5,0,3,1,1,0,0,1,0,0.0,2,2.0
78.0,2,66.72,1,1,4.4,2,3,2,1,0,0,0,2,3.94,2,1.97
81.7,0,78.15,2,1,4.1,2,3,0,0,1,0,0,2,3.76,1,1.88
74.47,2,77.67,1,1,5.5,0,0,1,2,1,0,1,0,0.0,5,1.7
66.86,2,68.21,2,0,5.4,2,3,2,2,1,1,0,5,11.1,5,2.22
60.41,1,52.72,1,0,1.4,1,3,2,2,1,0,1,1,1.02,5,1.02
73.21,2,89.78,2,2,4.2,0,0,1,0,1,0,1,0,0.0,1,1.36
56.99,1,72.14,1,1,1.5,1,1,1,1,0,0,0,1,0.7,2,0.7
31.1,0,63.84,2,1,5.8,1,2,1,0,0,0,0,1,2.19,0,2.19
78.11,2,77.75,2,0,6.0,0,0,2,1,0,0,1,0,0.0,2,1.7999999999999998
84.66,2,77.04,2,0,3.3,0,0,2,1,0,1,0,3,2.97,2,0.99
38.92,1,71.77,2,2,4.3,2,0,0,0,1,1,1,5,6.949999999999999,1,1.39
57.86,1,76.49,2,0,0.3,0,3,0,1,1,1,0,3,2.0700000000000003,3,0.6900000000000001
80.67,2,63.45,2,0,6.4,0,1,2,1,0,0,1,0,0.0,2,2.12
100.0,1,82.6,1,0,5.9,2,1,0,1,0,1,0,5,9.85,2,1.97
72.29,2,65.03,2,0,6.8,2,1,1,2,0,0,0,2,4.48,4,2.24
61.81,0,68.94,1,1,7.5,0,2,0,0,0,0,1,0,0.0,0,2.7
69.44,2,81.49,1,0,2.1,2,1,0,2,1,0,0,2,1.66,5,0.8300000000000001
91.25,0,87.04,1,1,6.3,2,2,2,0,1,1,0,5,11.7,1,2.34
62.96,0,90.86,1,1,7.5,2,3,2,2,0,0,0,2,5.8,4,2.9
60.81,1,85.56,1,2,1.5,1,1,1,1,1,1,0,4,3.0,3,0.7499999999999999
65.24,1,71.76,1,0,4.2,2,2,0,2,0,1,0,5,8.3,4,1.66
58.65,1,59.59,1,0,3.8,1,3,2,2,1,0,0,1,1.74,5,1.74
73.72,1,89.05,2,0,6.2,0,3,2,0,1,0,1,0,0.0,1,2.46
94.75,2,88.71,1,0,0.0,1,2,2,0,1,0,0,1,0.4,1,0.4
76.52,0,68.28,1,2,8.1,1,3,1,2,1,0,0,1,3.13,5,3.13
68.47,2,84.21,2,1,4.3,1,3,1,0,0,1,0,4,7.76,0,1.94
67.91,0,71.68,2,1,6.3,1,1,0,1,0,1,0,4,8.559999999999999,2,2.14
50.12,0,90.01,1,0,4.4,1,2,1,1,0,0,0,1,1.7200000000000002,2,1.7200000000000002
84.36,0,69.85,2,1,5.5,1,3,0,1,0,1,0,4,9.2,2,2.3
70.91,2,94.79,1,1,0.0,0,0,0,0,1,0,1,0,0.0,1,0.05
69.47,1,82.86,2,2,3.7,0,0,0,0,0,1,0,3,3.630000000000001,0,1.2100000000000002
100.0,2,92.98,1,0,6.2,0,3,2,2,0,1,0,3,7.38,4,2.46
76.18,0,70.36,2,0,5.1,1,1,2,0,0,1,0,4,6.919999999999999,0,1.7299999999999998
61.47,2,79.05,1,2,1.2,2,0,2,2,0,1,1,5,2.3,4,0.4599999999999999
66.03,0,65.31,2,2,4.6,1,1,1,0,1,1,0,4,6.72,1,1.68
88.08,1,83.44,1,1,2.9,0,3,2,0,0,0,1,0,0.0,0,1.5200000000000002
73.59,1,83.99,2,2,2.7,1,2,0,2,1,1,0,4,5.24,5,1.31
51.86,2,98.97,2,1,1.5,0,3,1,1,1,0,1,0,0.0,3,1.1
84.87,1,79.82,2,0,5.7,2,3,1,0,1,1,0,5,11.55,1,2.31
62.65,0,82.24,2,2,6.7,2,0,2,2,1,1,0,5,10.55,5,2.11
98.23,0,70.29,2,1,8.7,0,2,2,0,1,0,1,0,0.0,1,3.06
87.12,1,80.41,1,0,1.6,0,1,2,0,0,0,1,0,0.0,0,0.6799999999999999
65.74,1,71.2,1,0,6.0,1,1,2,0,1,1,0,4,7.999999999999999,1,2.0
89.93,1,76.16,1,0,6.2,1,2,1,0,1,0,0,1,2.26,1,2.26
72.95,2,76.75,2,0,3.3,1,1,1,0,1,0,0,1,1.19,1,1.19
83.94,2,71.48,2,2,2.7,2,0,0,2,0,1,0,5,4.55,4,0.91
78.79,0,75.63,2,2,2.3,2,3,1,0,1,0,0,2,2.78,1,1.39
60.15,2,71.25,1,1,3.4,2,1,1,2,0,1,0,5,6.35,4,1.27
62.99,2,71.2,1,2,4.9,1,0,2,2,1,1,0,4,6.28,5,1.57
86.42,0,85.77,1,0,7.2,0,1,0,1,0,0,1,0,0.0,2,2.3600000000000003
67.31,0,76.75,2,1,6.7,0,0,1,2,1,0,1,0,0.0,5,2.06
66.35,1,78.47,2,0,1.3,1,1,2,2,0,1,1,4,2.3600000000000003,4,0.5900000000000001
58.63,1,60.43,2,0,2.9,1,1,2,1,0,0,0,1,1.07,2,1.07
77.93,2,79.23,1,1,7.1,0,2,0,0,0,1,0,3,7.739999999999998,0,2.58
100.0,0,80.3,2,0,3.0,0,2,1,1,0,1,0,3,3.9,2,1.2999999999999998
57.05,2,71.02,2,1,4.4,2,0,1,0,1,0,0,2,2.74,1,1.37
72.34,2,95.85,2,2,1.1,1,2,1,0,0,1,0,4,3.32,0,0.83
91.77,0,52.11,1,0,6.8,2,3,1,2,0,1,0,5,13.2,4,2.64
70.89,0,82.84,1,1,0.7,2,2,0,0,1,1,0,5,3.3000000000000003,1,0.66
78.33,0,82.13,1,2,1.2,0,0,2,1,1,1,0,3,1.38,3,0.4599999999999999
57.13,0,80.42,2,2,6.6,1,2,2,1,0,1,0,4,9.92,2,2.48
78.0,2,76.76,2,2,8.3,0,0,0,0,1,1,0,3,7.770000000000001,1,2.5900000000000003
69.38,2,80.51,1,0,3.9,2,3,1,1,0,0,0,2,3.54,2,1.77
85.8,2,83.68,2,2,4.4,1,0,2,1,0,0,0,1,1.4200000000000002,2,1.4200000000000002
88.62,0,67.74,2,1,6.3,2,0,1,2,0,0,0,2,3.88,4,1.94
100.0,1,77.99,2,0,5.1,2,3,2,2,1,1,0,5,10.65,5,2.13
80.11,2,73.17,1,0,3.8,0,3,1,2,1,1,0,3,5.22,5,1.74
76.56,1,64.06,1,2,3.5,1,0,0,0,0,0,0,1,1.15,0,1.15
74.72,1,82.17,1,1,1.4,1,1,1,2,0,1,1,4,2.68,4,0.67
67.06,1,69.36,2,1,5.0,1,1,1,1,0,1,0,4,7.0,2,1.75
76.74,0,60.02,1,0,4.3,1,0,0,2,1,0,0,1,1.2899999999999998,5,1.2899999999999998
67.86,0,69.61,1,0,3.6,2,2,0,1,1,1,0,5,7.4,3,1.48
74.36,2,67.01,1,0,2.5,0,0,1,2,1,0,1,0,0.0,5,0.75
90.45,2,85.28,1,2,2.7,1,0,1,1,1,1,0,4,3.64,3,0.91
57.91,0,76.53,1,0,5.7,2,2,1,2,0,0,0,2,4.22,4,2.11
87.96,0,88.82,2,0,6.3,0,3,2,2,0,0,1,0,0.0,4,2.49
90.44,1,68.33,2,0,3.8,0,0,1,2,0,1,0,3,3.42,4,1.14
70.35,0,83.74,2,0,3.6,0,1,2,2,0,1,0,3,3.84,4,1.28
42.29,0,100.0,2,1,2.8,1,3,2,1,1,0,0,1,1.49,3,1.49
63.49,0,78.56,2,0,6.4,2,3,2,2,0,1,0,5,12.6,4,2.52
90.16,0,83.62,2,1,4.6,0,0,0,0,1,0,1,0,0.0,1,1.43
71.68,1,81.94,1,0,5.2,0,1,0,2,1,0,1,0,0.0,5,1.76
58.01,2,60.78,2,1,5.2,0,2,2,2,1,1,0,3,6.029999999999999,5,2.01
64.93,1,80.86,2,1,3.9,2,2,2,0,0,0,0,2,3.24,0,1.62
83.77,0,78.06,2,0,2.2,2,2,2,1,0,0,0,2,2.12,2,1.06
79.65,0,72.4,2,1,2.5,1,1,0,0,0,1,0,4,4.0,0,1.0
68.65,2,66.16,2,2,6.8,1,3,0,1,0,1,0,4,10.96,2,2.74
66.86,2,81.94,2,2,3.0,2,3,0,0,0,0,0,2,3.2,0,1.6
66.52,2,65.28,2,1,3.7,1,0,2,0,1,0,0,1,1.16,1,1.16
59.09,1,96.34,2,1,2.2,2,3,2,0,0,1,0,5,6.550000000000002,0,1.3100000000000005
94.62,2,76.14,1,1,2.1,1,3,1,1,0,0,0,1,1.28,2,1.28
67.49,0,62.77,2,1,3.0,1,2,1,2,0,1,0,4,5.4,4,1.35
89.04,0,69.86,2,0,7.9,2,2,0,2,0,0,0,2,5.54,4,2.77
93.3,0,72.22,2,2,5.8,0,2,0,0,1,0,1,0,0.0,1,2.24
85.98,1,99.12,2,0,3.4,0,3,1,1,1,1,0,3,4.86,3,1.62
65.96,2,66.15,2,2,6.7,1,0,0,1,1,0,0,1,2.11,3,2.11
77.65,2,73.84,1,1,4.2,0,3,2,2,0,0,1,0,0.0,4,1.91
71.66,2,69.62,1,2,7.2,0,0,1,1,1,1,0,3,6.780000000000001,3,2.26
59.35,2,79.99,1,2,8.9,1,3,2,1,0,0,0,1,3.37,2,3.37
76.54,0,69.78,1,0,6.6,0,1,1,0,1,0,1,0,0.0,1,2.18
55.49,1,63.61,1,0,4.7,2,3,1,1,0,1,0,5,10.05,2,2.01
88.63,2,73.05,2,1,5.9,2,1,0,1,0,0,0,2,4.04,2,2.02
65.5,0,72.01,1,0,4.5,0,0,2,0,1,1,0,3,4.05,1,1.35
74.82,0,69.08,1,0,0.8,2,3,2,2,1,0,1,2,1.6800000000000002,5,0.8400000000000001
75.97,1,69.61,1,1,3.2,2,3,2,2,1,0,0,2,3.22,5,1.61
68.38,2,86.85,1,0,2.6,0,0,2,1,0,0,1,0,0.0,2,0.78
80.21,1,71.8,2,0,3.1,2,2,0,0,0,1,0,5,6.65,0,1.33
65.35,2,63.66,2,2,8.1,1,2,2,2,0,0,0,1,2.93,4,2.93
84.2,1,70.38,1,0,6.7,1,1,0,1,0,0,0,1,2.21,2,2.21
53.16,2,75.54,2,1,5.4,1,3,1,2,0,0,0,1,2.27,4,2.27
73.77,2,61.64,2,0,6.1,0,2,2,1,1,0,1,0,0.0,3,2.23
99.15,1,91.26,2,0,0.7,2,0,0,2,0,0,1,2,0.42,4,0.21
58.0,2,83.68,2,0,6.0,0,0,1,0,0,0,1,0,0.0,0,1.7999999999999998
62.51,1,89.3,1,0,6.4,0,3,2,0,1,1,0,3,7.56,1,2.52
79.19,1,78.92,2,2,0.0,2,1,2,2,1,1,1,5,1.5000000000000002,5,0.3
74.51,2,54.06,2,1,6.0,2,0,0,0,0,0,0,2,3.7,0,1.85
76.91,2,90.35,1,2,1.7,2,3,1,2,0,1,1,5,6.050000000000001,4,1.2100000000000002
78.85,1,66.36,1,2,0.6,0,1,1,2,0,1,1,3,1.44,4,0.48
80.89,0,67.18,2,0,7.2,0,2,1,0,0,0,1,0,0.0,0,2.56
87.54,1,76.56,1,2,2.5,1,3,1,1,0,0,0,1,1.4500000000000002,2,1.4500000000000002
77.74,0,88.78,1,0,3.1,0,1,2,0,1,0,1,0,0.0,1,1.13
68.62,0,85.53,1,2,6.5,2,0,1,1,0,1,0,5,10.25,2,2.05
81.42,1,84.06,1,1,3.9,0,2,0,1,1,0,1,0,0.0,3,1.62
98.6,1,71.88,2,2,4.1,1,0,0,1,1,1,0,4,5.319999999999999,3,1.3299999999999998
70.14,1,71.72,1,1,4.1,2,0,2,2,0,0,0,2,2.56,4,1.2799999999999998
58.36,0,78.46,2,1,5.2,1,2,0,1,1,0,0,1,2.01,3,2.01
87.5,1,73.7,1,2,4.0,0,3,2,1,0,0,1,0,0.0,2,1.9
70.31,1,83.89,2,2,4.7,0,3,1,0,0,0,1,0,0.0,0,2.11
41.58,2,83.3,1,2,3.5,1,3,2,2,1,0,0,1,1.7500000000000002,5,1.7500000000000002
83.86,2,80.91,1,1,5.2,1,0,1,2,1,0,0,1,1.61,5,1.61
64.51,2,50.0,1,0,5.1,2,0,0,1,1,0,0,2,3.06,3,1.5299999999999998
70.73,1,76.28,2,0,8.3,2,3,2,0,0,1,0,5,15.45,0,3.0900000000000003
76.65,1,73.91,2,2,3.7,1,3,1,1,1,0,0,1,1.8100000000000005,3,1.8100000000000005
74.67,1,76.68,1,0,4.1,2,2,2,2,1,1,0,5,8.149999999999999,5,1.63
81.93,0,67.46,1,2,5.0,1,0,1,0,1,0,0,1,1.6,1,1.6
65.9,0,61.75,1,1,6.4,1,1,2,2,1,1,0,4,8.68,5,2.17
79.18,2,79.63,2,1,2.3,0,3,2,2,1,1,0,3,4.0200000000000005,5,1.34
68.37,0,71.44,2,0,4.7,1,3,2,2,1,0,0,1,2.01,5,2.01
82.34,0,80.75,2,0,0.0,2,0,2,2,1,1,1,5,0.0,5,0.0
80.62,0,68.29,2,1,4.0,1,3,1,2,1,0,0,1,1.85,5,1.85
58.9,2,89.16,1,0,6.6,0,3,1,0,0,0,1,0,0.0,0,2.58
87.2,2,85.01,2,1,3.0,2,0,2,0,0,1,0,5,4.75,0,0.95
64.5,0,77.97,2,2,4.9,1,3,2,2,1,1,0,4,8.680000000000001,5,2.1700000000000004
83.31,1,72.87,1,0,3.4,0,2,0,1,0,1,0,3,4.26,2,1.42
77.14,2,83.52,1,0,2.8,2,1,1,1,0,0,0,2,2.08,2,1.04
97.73,0,78.93,2,2,6.4,0,0,1,2,0,1,0,3,6.0600000000000005,4,2.02
68.87,1,77.39,2,0,2.4,0,2,1,0,1,0,1,0,0.0,1,1.12
67.11,1,85.43,1,2,5.1,2,0,1,1,0,1,0,5,8.149999999999999,2,1.63
71.73,2,89.27,2,0,5.1,0,0,0,0,0,0,1,0,0.0,0,1.5299999999999998
67.76,1,62.48,1,2,2.8,0,0,2,0,1,0,1,0,0.0,1,0.94
83.2,2,64.5,2,0,4.8,0,1,2,1,1,0,1,0,0.0,3,1.64
49.37,0,67.2,2,0,2.6,2,2,2,1,0,1,0,5,5.9,2,1.1800000000000002
57.25,2,59.98,2,2,5.5,0,1,0,0,0,0,1,0,0.0,0,1.95
57.05,1,74.37,1,0,1.9,1,0,0,1,0,1,0,4,2.28,2,0.57
85.3,2,81.0,2,0,3.8,0,3,2,2,1,1,0,3,5.22,5,1.74
95.95,2,74.79,1,1,4.0,1,1,0,1,1,0,0,1,1.45,3,1.45
70.54,0,69.66,1,1,6.7,0,3,0,0,0,0,1,0,0.0,0,2.66
69.64,1,86.26,2,1,4.8,1,0,0,0,0,1,0,4,5.96,0,1.49
72.98,2,76.41,2,1,6.4,2,3,0,0,1,0,0,2,5.14,1,2.57
88.27,0,78.43,2,1,5.6,0,1,2,0,1,1,0,3,5.79,1,1.93
59.02,0,86.54,1,0,5.6,1,2,0,0,1,0,0,1,2.08,1,2.08
75.34,0,73.77,2,1,3.8,2,3,2,0,0,0,0,2,3.58,0,1.79
85.65,0,95.6,1,1,6.5,0,1,1,2,0,0,1,0,0.0,4,2.2
79.02,0,70.52,1,0,3.8,0,2,0,0,1,0,1,0,0.0,1,1.54
74.65,2,94.98,2,2,1.0,0,0,1,0,1,0,1,0,0.0,1,0.4
86.01,2,65.25,2,2,4.1,2,2,1,2,0,0,0,2,3.46,4,1.73
34.15,1,80.17,2,2,5.4,2,0,0,0,0,0,0,2,3.4400000000000004,0,1.7200000000000002
81.49,2,68.57,2,2,1.3,1,1,2,0,0,1,0,4,2.76,0,0.6900000000000001
62.84,1,86.2,1,0,2.7,0,1,2,2,0,0,1,0,0.0,4,1.01
46.37,1,70.22,2,2,2.0,1,2,2,1,0,0,0,1,1.1,2,1.1
79.16,1,77.91,1,0,6.1,1,1,0,1,0,1,0,4,8.12,2,2.03
91.23,2,68.49,2,0,7.8,1,1,0,0,1,1,0,4,10.16,1,2.54
70.08,0,84.37,1,1,4.1,1,0,2,1,1,0,0,1,1.2799999999999998,3,1.2799999999999998
85.34,1,68.44,1,0,5.6,1,1,2,1,1,1,0,4,7.52,3,1.88
94.57,0,91.83,1,0,5.5,0,3,1,2,0,1,0,3,6.75,4,2.25
90.41,1,65.04,1,1,7.6,2,0,1,1,0,1,0,5,11.65,2,2.33
94.96,2,61.54,2,1,3.2,1,3,0,0,1,1,0,4,6.44,1,1.61
82.39,1,84.52,2,0,4.1,2,2,2,2,0,0,0,2,3.26,4,1.63
73.06,2,69.08,2,0,3.8,1,3,2,1,1,0,0,1,1.74,3,1.74
49.57,0,74.93,2,1,4.7,0,1,0,0,1,0,1,0,0.0,1,1.66
68.56,2,71.78,1,2,9.5,1,2,2,2,1,0,0,1,3.35,5,3.35
60.19,0,61.87,2,0,4.6,1,1,0,0,1,1,0,4,6.319999999999999,1,1.5799999999999998
100.0,2,74.23,1,0,2.8,1,2,1,1,1,1,0,4,4.96,3,1.24
69.54,1,87.65,1,1,2.2,0,2,2,0,0,1,0,3,3.33,0,1.11
73.72,1,85.03,1,1,7.0,1,0,2,1,1,1,0,4,8.6,3,2.15
79.72,2,77.32,1,2,2.8,0,3,0,1,0,0,1,0,0.0,2,1.54
72.61,0,86.12,1,2,5.8,2,1,0,1,0,0,0,2,4.08,2,2.04
95.73,0,64.4,1,2,3.1,2,2,0,1,1,0,0,2,2.8600000000000003,3,1.4300000000000002
63.28,0,71.75,1,2,2.0,2,0,0,1,0,1,0,5,3.5,2,0.7
74.72,2,78.96,1,0,5.7,0,2,1,2,1,0,1,0,0.0,5,2.11
61.61,2,73.7,1,1,3.2,1,3,0,1,0,1,0,4,6.44,2,1.61
53.52,2,72.53,1,0,5.4,2,2,2,2,0,0,0,2,4.04,4,2.02
63.44,2,62.99,1,1,5.5,2,3,2,0,0,1,0,5,11.5,0,2.3
71.48,0,54.19,2,1,5.6,1,2,2,0,1,1,0,4,8.52,1,2.13
65.99,0,83.18,1,2,4.0,2,3,2,2,0,1,0,5,9.5,4,1.9
62.31,2,77.43,2,2,5.9,2,1,1,2,1,0,0,2,4.14,5,2.07
52.31,2,84.02,1,0,2.7,1,3,1,0,0,0,0,1,1.41,0,1.41
70.84,0,70.63,1,2,0.0,0,3,1,2,0,1,1,3,2.1,4,0.7000000000000001
50.93,0,67.87,1,0,5.9,0,1,0,2,0,1,0,3,5.91,4,1.97
82.64,1,75.07,1,1,4.8,2,3,2,1,1,1,0,5,10.45,3,2.09
73.15,2,83.54,1,1,3.3,2,2,2,0,0,1,0,5,7.199999999999999,0,1.44
51.59,1,72.69,2,1,1.6,0,2,1,2,0,1,1,3,2.79,4,0.93
67.67,0,83.02,2,0,0.4,2,2,0,2,1,1,1,5,2.6,5,0.52
61.47,0,64.94,1,0,4.6,0,1,1,2,0,0,1,0,0.0,4,1.5799999999999998
76.47,2,73.39,1,0,7.8,2,3,2,1,1,0,0,2,5.88,3,2.94
90.77,1,74.3,1,2,4.2,2,3,2,0,0,1,0,5,9.8,0,1.96
45.75,0,87.26,2,0,3.8,0,2,1,0,0,0,1,0,0.0,0,1.54
73.61,1,77.08,2,2,4.5,1,3,2,2,1,0,0,1,2.05,5,2.05
69.76,1,92.46,1,0,8.9,2,2,1,2,0,0,0,2,6.14,4,3.07
81.4,1,61.52,1,2,6.0,2,2,1,1,1,0,0,2,4.6,3,2.3
74.98,1,76.3,1,1,2.6,1,2,1,2,0,0,0,1,1.2300000000000002,4,1.2300000000000002
61.47,1,76.79,2,0,4.6,2,1,1,2,1,0,0,2,3.16,5,1.5799999999999998
67.53,2,81.2,1,2,5.2,1,0,2,1,1,0,0,1,1.66,3,1.66
60.86,2,66.87,1,0,2.4,1,0,0,2,1,1,0,4,2.88,5,0.72
87.06,1,91.84,1,2,6.0,0,3,2,0,0,0,1,0,0.0,0,2.5
72.3,2,75.13,2,1,2.9,1,2,1,0,0,1,0,4,5.28,0,1.32
98.62,0,64.13,1,0,1.5,0,0,2,0,1,0,1,0,0.0,1,0.4499999999999999
71.15,1,74.84,1,1,4.7,0,0,0,1,1,0,1,0,0.0,3,1.46
62.08,2,71.87,1,0,4.3,0,3,2,1,0,1,0,3,5.67,2,1.89
50.81,2,100.0,2,0,4.5,2,1,1,0,0,1,0,5,7.749999999999999,0,1.5499999999999998
46.76,0,85.5,2,2,3.0,2,3,0,0,0,0,0,2,3.2,0,1.6
49.82,0,75.5,1,0,3.2,1,3,2,1,0,0,0,1,1.56,2,1.56
75.74,0,73.88,2,0,6.8,0,2,0,2,1,1,0,3,7.32,5,2.44
79.12,0,84.51,1,0,5.4,2,1,2,2,1,0,0,2,3.64,5,1.82
49.86,1,84.99,2,2,2.6,2,3,0,1,0,0,0,2,2.9600000000000004,2,1.4800000000000002
84.53,2,50.0,1,1,0.6,1,0,1,0,1,0,0,1,0.2299999999999999,1,0.2299999999999999
65.24,2,81.43,1,0,2.7,2,0,1,1,1,1,0,5,4.050000000000001,3,0.81
74.06,0,75.28,1,1,4.8,2,3,0,0,1,0,0,2,4.18,1,2.09
