jee_main_score,jee_advanced_score,mock_test_score_avg,school_board,class_12_percent,attempt_count,coaching_institute,daily_study_hours,family_income,parent_education,location_type,peer_pressure_level,mental_health_issues,admission_taken,dropout
53.14,67.87,69.42,1,76.23,2,0,7.1,1,0,0,2,1,1,0
58.4,45.43,58.36,2,69.84,2,2,5.6,1,0,0,1,1,1,0
88.81,80.08,67.54,1,88.69,1,2,2.6,2,1,1,0,1,1,0
62.8,43.06,65.47,0,68.05,2,0,6.0,0,3,1,2,1,1,0
57.34,71.28,66.09,1,77.29,1,0,5.5,1,1,2,0,1,1,0
79.51,52.98,59.4,2,88.52,1,0,3.4,2,2,0,1,0,1,0
88.6,60.15,60.33,1,66.64,2,2,6.1,1,3,0,1,1,1,0
82.07,74.07,55.04,2,83.29,2,0,4.2,2,1,1,2,0,0,0
85.94,74.34,72.56,2,80.21,1,1,4.1,2,0,1,1,1,0,0
61.4,87.39,74.85,1,74.6,1,1,4.0,1,2,0,2,0,0,0
52.09,64.68,58.75,2,65.07,2,0,0.0,0,2,0,1,0,0,1
93.02,70.9,86.25,0,67.76,2,1,3.4,0,0,0,2,0,1,0
67.48,59.0,64.22,2,77.89,2,0,5.9,2,1,1,1,0,1,0
68.49,68.91,86.36,0,60.77,1,2,4.5,0,0,0,1,1,0,1
90.59,73.03,60.29,0,76.31,2,0,1.9,1,1,0,0,1,1,0
79.79,64.43,43.68,2,80.41,1,1,6.4,2,2,1,0,0,1,0
78.38,37.14,72.83,0,84.85,1,1,3.9,1,0,1,1,0,1,0
100.0,71.3,70.98,0,61.02,2,0,2.1,1,2,1,2,1,0,0
62.99,71.83,68.41,1,88.16,1,0,8.9,0,2,1,1,1,0,1
84.99,55.12,60.29,0,91.95,2,0,2.4,1,3,0,0,1,1,0
72.8,45.45,67.59,0,79.1,2,0,6.3,2,0,1,2,0,0,0
75.76,89.61,61.86,0,64.62,2,1,3.0,2,2,1,1,0,1,0
93.4,73.86,64.37,0,71.72,2,2,4.8,1,1,0,1,1,1,0
79.11,62.33,78.1,0,74.52,2,2,2.7,1,0,2,0,1,0,0
79.54,47.81,70.21,2,77.7,1,0,2.0,2,1,0,2,0,0,0
87.02,52.85,75.32,0,75.22,2,0,5.5,0,1,0,2,1,1,0
66.89,86.84,65.22,2,77.81,1,1,5.3,0,1,0,2,1,1,0
60.25,68.2,63.9,2,74.09,2,2,6.8,0,0,0,1,1,1,0
57.37,57.19,54.16,2,77.65,2,0,4.4,1,1,0,0,0,1,0
44.47,74.16,63.56,1,70.39,2,0,8.9,1,0,0,1,0,0,0
100.0,52.97,28.15,1,71.62,2,1,5.0,2,3,0,0,1,0,0
56.56,90.01,60.92,2,69.24,1,1,5.6,2,1,2,0,0,0,0
68.9,87.64,67.02,1,94.17,2,0,1.8,2,0,0,2,1,0,1
68.12,58.53,74.76,0,89.64,2,0,3.3,2,1,0,1,0,1,0
76.3,55.94,64.78,2,80.55,2,0,5.5,0,2,0,2,1,1,0
83.42,24.11,72.17,2,88.25,1,0,4.3,1,1,0,0,0,0,0
84.05,42.29,41.84,2,82.98,2,1,4.9,1,2,0,0,0,1,0
63.84,44.57,67.32,1,76.81,1,0,2.9,0,2,2,2,0,0,1
69.66,68.16,47.85,1,59.94,2,1,4.7,2,1,1,2,1,1,0
75.96,60.78,53.5,1,72.38,2,0,4.7,2,1,1,0,1,0,0
68.52,44.47,65.75,0,71.65,2,0,2.1,1,2,0,1,0,0,0
94.5,61.5,83.32,1,63.67,2,0,5.8,2,3,2,2,1,1,0
78.87,74.09,72.45,2,60.14,2,1,1.1,1,0,2,1,1,0,0
82.29,74.45,68.22,1,79.93,2,0,4.9,0,1,2,0,0,0,1
81.28,35.61,67.77,1,78.25,2,0,8.0,1,2,1,2,1,0,0
88.43,63.95,59.44,1,63.33,1,1,5.9,0,0,1,2,0,1,0
74.53,43.87,61.47,1,67.54,2,0,5.8,2,1,2,0,1,1,0
53.84,80.43,73.13,2,86.61,2,2,2.7,1,0,1,2,0,0,0
77.6,78.55,51.38,1,66.22,1,2,8.0,2,2,1,2,0,0,0
62.88,51.63,75.12,2,76.71,2,0,7.3,2,1,0,1,0,0,0
64.6,53.74,63.34,1,73.1,2,0,2.8,2,3,0,2,1,1,0
80.21,58.62,77.91,0,80.06,1,1,3.6,1,0,0,1,0,0,0
89.34,29.96,79.53,0,66.44,2,0,7.0,2,1,2,2,0,1,0
72.3,71.38,47.92,2,75.9,2,1,8.1,1,0,0,2,0,0,0
76.32,61.63,61.02,2,76.69,1,0,2.0,2,0,2,0,0,1,0
95.83,81.52,57.73,0,77.3,1,0,2.5,0,1,0,0,1,0,1
75.37,48.43,46.25,0,75.79,2,1,4.2,1,1,2,2,1,0,0
100.0,56.09,55.61,1,78.45,1,0,0.2,0,1,1,1,0,0,1
79.92,41.9,97.3,0,96.92,1,0,4.5,0,2,2,0,1,0,1
47.35,49.93,75.31,2,100.0,1,1,6.9,1,1,1,0,1,1,1
82.55,47.09,91.01,2,68.61,2,0,1.6,1,0,0,0,1,0,0
77.34,81.94,77.95,0,51.82,2,2,4.8,1,1,1,2,1,0,0
90.06,54.83,59.1,2,80.95,1,0,3.3,2,2,1,1,0,1,0
81.42,67.99,63.42,1,76.86,1,2,7.8,2,2,0,1,0,1,0
70.06,59.91,75.06,1,85.61,1,2,3.4,0,1,2,2,1,0,1
54.86,45.69,73.25,0,77.85,1,0,7.5,1,0,2,0,0,1,0
69.07,63.31,61.07,2,75.59,2,2,3.3,0,2,2,1,0,0,1
60.09,75.59,49.88,0,86.29,2,0,6.0,2,0,0,1,1,1,0
63.87,46.68,100.0,2,87.69,2,0,5.0,0,3,2,2,1,0,1
80.24,78.95,66.31,2,61.13,2,1,4.2,0,2,1,1,0,1,0
95.38,52.4,64.09,2,66.83,1,0,2.9,1,3,0,1,1,1,0
77.53,58.27,69.36,1,73.94,2,0,5.1,1,2,2,0,0,0,0
55.26,74.49,65.09,2,75.98,1,0,3.6,0,0,1,0,0,1,0
78.22,55.39,69.47,1,72.74,1,0,3.1,2,3,1,0,1,1,0
88.75,66.6,83.44,2,79.34,1,2,7.4,0,0,2,1,1,0,1
63.46,60.96,66.51,0,84.96,1,0,5.6,2,2,0,0,1,1,0
70.12,68.07,54.05,1,92.23,2,0,5.8,0,0,1,2,1,0,1
72.21,27.91,66.06,1,80.79,1,1,3.7,0,3,1,0,0,0,1
61.01,36.73,62.43,1,66.48,1,0,4.1,1,1,1,0,1,1,0
81.08,75.86,85.09,0,73.53,1,1,4.0,0,1,1,1,0,1,0
70.31,82.59,82.05,1,74.25,1,0,5.2,2,2,2,0,1,0,0
77.87,51.43,69.29,0,80.15,2,0,5.8,0,1,0,2,1,0,1
59.58,62.1,52.66,2,78.88,1,0,4.4,0,2,1,0,1,1,0
65.88,70.72,53.29,2,95.5,2,0,2.9,2,0,1,0,1,0,0
82.11,77.09,68.18,0,70.38,1,2,6.0,0,0,1,2,1,1,0
66.78,33.56,72.04,1,78.85,2,0,4.6,0,3,0,2,1,1,0
96.18,51.82,63.5,1,98.55,1,0,1.6,0,3,1,0,0,1,0
66.41,60.68,62.24,0,69.15,1,1,0.2,0,1,0,1,0,1,0
75.15,77.25,60.89,2,76.45,2,0,5.1,2,0,0,2,1,0,0
85.06,100.0,67.72,0,65.55,2,0,2.8,2,3,0,2,1,1,0
52.14,62.35,39.41,1,75.82,2,0,5.4,2,1,0,1,1,0,0
47.35,43.49,54.78,1,67.2,1,0,2.9,2,2,2,2,1,0,1
50.64,72.44,60.48,1,85.47,2,0,4.8,0,3,2,2,0,1,0
89.68,87.14,82.49,1,76.47,2,0,3.7,2,3,2,1,0,1,0
64.27,67.73,58.23,2,65.65,1,1,8.0,0,1,1,0,0,1,0
100.0,51.49,70.17,2,83.41,2,2,6.4,1,3,0,1,0,1,0
64.1,81.33,70.72,2,76.8,1,0,7.2,0,1,0,0,0,0,1
74.58,76.62,83.57,1,84.53,1,2,4.5,0,3,2,2,1,1,0
93.59,49.58,83.15,1,63.52,2,0,6.1,2,0,2,2,1,0,0
100.0,72.1,67.31,1,78.69,1,0,4.7,2,0,0,0,0,0,0
100.0,81.96,62.29,0,82.73,1,0,7.4,2,0,2,1,0,1,0
88.92,84.91,60.03,1,70.77,1,0,4.4,1,3,1,2,1,1,0
86.34,64.94,65.11,2,62.41,1,2,1.7,0,1,1,1,1,0,1
80.3,60.27,62.79,2,74.58,2,1,0.5,1,0,1,0,1,0,0
82.9,85.64,74.64,2,87.28,2,0,7.8,0,2,0,0,0,0,1
64.28,46.64,73.04,0,86.26,1,0,5.5,0,3,2,0,1,0,1
60.55,73.02,75.1,2,70.72,2,1,5.6,1,1,1,1,0,0,0
71.95,44.08,83.11,0,62.17,1,1,7.5,1,3,1,1,0,1,0
69.62,83.05,90.35,0,70.69,2,1,1.2,0,1,1,0,0,0,1
65.65,61.87,69.5,0,70.32,2,1,3.8,1,1,1,2,0,0,0
81.75,86.3,81.19,1,79.46,1,0,4.0,2,3,1,0,0,0,0
85.37,73.86,63.78,1,73.95,1,1,6.0,0,2,2,2,0,1,0
73.24,46.43,82.22,2,67.47,1,2,3.1,2,2,1,2,0,0,0
92.69,88.79,80.74,2,86.04,1,1,2.1,1,3,1,2,0,1,0
56.02,90.82,80.1,0,76.4,2,0,2.1,2,0,1,1,0,0,0
69.29,80.12,69.13,1,79.35,1,0,6.8,1,0,0,2,0,1,0
61.96,53.81,59.98,2,57.75,2,1,3.0,2,1,2,2,1,1,0
45.87,61.1,51.27,2,50.76,2,0,3.4,1,0,1,0,1,1,0
70.84,68.33,67.52,1,60.62,1,0,5.8,0,3,2,2,1,0,1
70.3,54.74,86.4,0,70.19,2,2,3.1,0,3,1,2,1,0,1
93.19,93.08,64.28,2,80.76,1,0,1.1,0,2,0,0,1,1,0
80.83,68.31,77.42,2,51.58,1,2,1.3,0,0,0,1,1,1,0
57.66,22.75,78.13,1,90.93,2,2,4.4,1,0,0,2,1,0,0
97.96,71.43,64.6,1,76.71,1,2,5.5,2,1,0,1,0,1,0
89.09,60.43,83.8,0,88.6,1,1,4.1,0,3,1,0,0,1,0
80.15,64.8,33.1,0,66.14,1,0,5.4,1,3,2,1,0,1,0
68.83,60.1,53.33,2,80.04,2,0,1.3,1,3,1,2,0,1,1
58.57,78.91,57.01,0,75.85,2,2,1.4,0,2,0,1,0,1,0
66.79,83.92,58.16,2,83.18,1,0,9.0,0,2,0,1,1,1,0
87.24,70.53,72.04,2,72.66,1,2,7.0,1,2,1,0,1,1,0
98.38,60.57,71.48,1,79.73,2,0,6.0,2,3,1,0,1,0,0
93.61,65.34,72.73,2,86.02,2,1,3.2,1,3,2,0,1,1,0
65.16,66.31,75.15,1,68.49,1,2,4.0,0,0,2,0,1,1,0
56.33,53.16,56.6,2,77.42,2,2,4.5,0,3,2,0,1,1,0
73.97,75.26,53.38,2,56.12,1,0,7.1,0,3,2,0,1,0,1
47.24,73.36,72.76,2,82.03,1,1,5.3,2,2,0,0,0,0,0
76.52,90.65,60.44,0,94.55,1,0,5.6,2,0,0,0,1,1,0
69.93,86.09,49.15,0,62.56,2,2,4.2,2,3,2,1,0,1,0
65.48,55.03,79.66,1,74.09,2,0,6.1,1,1,2,0,1,0,0
49.67,79.12,84.74,2,83.8,2,1,5.1,1,2,0,1,0,1,0
79.19,50.78,86.69,1,75.31,1,0,4.6,2,1,0,2,1,0,0
64.54,77.13,70.24,1,76.65,2,1,3.0,2,0,0,0,1,1,0
55.62,57.73,75.51,2,71.09,2,1,4.3,0,2,2,2,1,1,0
31.79,49.63,84.44,0,70.72,1,1,2.3,0,0,2,0,1,0,1
71.61,70.48,60.3,0,74.13,2,1,4.4,1,3,0,2,0,0,0
96.81,23.21,81.33,1,75.42,1,0,4.7,2,2,0,1,0,0,0
95.26,37.98,71.3,0,63.19,1,0,0.0,2,0,1,0,0,1,0
65.6,63.16,78.96,2,74.34,2,0,4.0,1,0,1,1,0,1,0
63.57,67.32,70.23,2,90.69,2,2,2.1,2,0,0,2,0,1,0
78.56,60.09,83.56,0,70.81,1,2,5.5,0,1,0,1,0,1,0
58.02,40.73,70.68,0,62.63,2,1,5.8,2,2,1,0,1,1,0
76.23,52.91,50.19,1,73.49,2,1,3.6,1,0,2,1,1,1,0
82.73,72.26,85.42,0,67.85,2,0,5.6,1,2,0,1,0,1,0
89.18,75.31,56.63,1,61.62,1,2,5.7,2,3,0,2,0,0,0
70.6,65.74,83.04,2,76.39,1,0,4.0,1,3,0,2,0,1,0
69.15,84.51,66.92,2,67.9,2,1,7.6,0,0,2,0,0,0,1
59.71,72.36,82.11,2,68.75,1,0,3.0,0,2,1,2,1,1,0
60.42,54.04,81.62,0,76.53,2,1,7.4,0,0,2,1,0,0,1
68.83,61.51,73.16,0,59.67,2,1,4.0,2,0,2,2,1,0,0
77.14,43.55,74.1,0,57.58,2,0,2.8,1,1,0,0,1,1,0
84.79,64.27,73.07,1,81.71,2,2,3.8,0,2,0,2,1,1,0
60.76,83.79,43.83,1,55.69,1,2,2.3,1,1,1,0,1,1,0
92.9,76.96,69.42,1,65.23,2,1,6.1,1,0,2,0,0,1,0
68.2,88.43,54.61,2,57.0,1,2,1.3,1,1,1,1,1,1,0
71.7,61.15,70.05,1,70.14,1,0,7.3,0,1,2,1,0,0,1
61.54,87.54,54.28,0,79.28,2,2,2.6,1,1,0,1,0,1,0
38.06,62.91,53.78,0,76.12,2,1,6.2,0,3,1,0,0,1,0
84.38,89.55,87.26,2,98.92,1,1,4.5,0,3,2,2,1,0,1
82.32,65.65,80.83,0,85.87,2,0,5.0,0,1,0,2,0,1,0
68.06,77.32,67.95,0,65.69,2,1,3.3,2,2,0,0,0,0,0
72.94,89.6,70.22,0,63.03,1,2,5.2,1,3,2,0,0,0,0
79.22,62.91,65.03,1,100.0,1,0,4.8,2,1,0,2,1,1,0
50.12,69.49,74.84,1,85.63,1,1,1.6,2,0,2,2,0,0,1
64.59,86.62,59.89,0,80.89,2,0,2.6,2,3,2,0,1,1,0
83.12,63.87,79.92,0,75.75,2,0,3.4,2,0,2,2,0,0,0
54.44,44.87,64.96,0,77.74,1,2,3.0,0,1,2,2,1,0,1
76.11,100.0,62.96,0,60.18,1,2,7.0,0,1,0,0,1,0,1
53.01,58.48,68.26,1,76.57,2,0,4.5,1,1,2,0,0,1,0
78.53,68.54,60.91,2,75.71,1,0,2.9,1,0,2,1,1,1,0
71.5,84.5,71.94,0,65.96,1,2,3.5,0,3,2,1,0,1,0
49.39,56.26,61.55,1,69.61,2,1,3.5,1,1,0,2,0,0,0
88.31,49.87,73.62,0,90.15,1,0,3.9,1,2,1,0,0,0,0
61.72,70.06,82.59,2,73.75,2,0,2.3,2,1,2,2,0,0,0
60.66,37.31,59.37,1,95.71,1,1,2.9,2,3,1,0,0,1,0
74.81,61.39,66.43,1,57.59,2,2,6.0,2,3,1,2,0,0,0
88.08,69.92,73.54,2,69.78,2,0,4.9,2,2,2,2,0,1,0
57.78,61.68,62.77,2,59.53,1,0,4.2,2,1,1,0,1,0,0
72.86,41.3,73.57,1,62.91,1,1,4.5,0,3,1,1,0,0,1
78.0,91.51,74.66,2,66.72,1,1,4.4,2,3,2,1,0,0,0
81.7,67.66,81.0,0,78.15,2,1,4.1,2,3,0,0,1,0,0
74.47,88.9,60.73,2,77.67,1,1,5.5,0,0,1,2,1,0,1
66.86,61.84,56.69,2,68.21,2,0,5.4,2,3,2,2,1,1,0
60.41,51.92,64.31,1,52.72,1,0,1.4,1,3,2,2,1,0,1
73.21,70.31,56.39,2,89.78,2,2,4.2,0,0,1,0,1,0,1
56.99,62.55,74.77,1,72.14,1,1,1.5,1,1,1,1,0,0,0
31.1,47.16,54.06,0,63.84,2,1,5.8,1,2,1,0,0,0,0
78.11,89.52,96.0,2,77.75,2,0,6.0,0,0,2,1,0,0,1
84.66,56.04,83.55,2,77.04,2,0,3.3,0,0,2,1,0,1,0
38.92,36.56,68.15,1,71.77,2,2,4.3,2,0,0,0,1,1,1
57.86,87.25,78.41,1,76.49,2,0,0.3,0,3,0,1,1,1,0
80.67,57.93,48.36,2,63.45,2,0,6.4,0,1,2,1,0,0,1
100.0,56.27,98.28,1,82.6,1,0,5.9,2,1,0,1,0,1,0
72.29,37.75,60.92,2,65.03,2,0,6.8,2,1,1,2,0,0,0
61.81,93.86,66.55,0,68.94,1,1,7.5,0,2,0,0,0,0,1
69.44,45.37,45.73,2,81.49,1,0,2.1,2,1,0,2,1,0,0
91.25,66.94,73.84,0,87.04,1,1,6.3,2,2,2,0,1,1,0
62.96,80.6,54.72,0,90.86,1,1,7.5,2,3,2,2,0,0,0
60.81,72.75,69.22,1,85.56,1,2,1.5,1,1,1,1,1,1,0
65.24,65.05,61.47,1,71.76,1,0,4.2,2,2,0,2,0,1,0
58.65,38.77,55.07,1,59.59,1,0,3.8,1,3,2,2,1,0,0
73.72,53.04,58.35,1,89.05,2,0,6.2,0,3,2,0,1,0,1
94.75,69.0,70.71,2,88.71,1,0,0.0,1,2,2,0,1,0,0
76.52,53.41,52.62,0,68.28,1,2,8.1,1,3,1,2,1,0,0
68.47,69.25,59.01,2,84.21,2,1,4.3,1,3,1,0,0,1,0
67.91,76.91,75.96,0,71.68,2,1,6.3,1,1,0,1,0,1,0
50.12,81.4,99.23,0,90.01,1,0,4.4,1,2,1,1,0,0,0
84.36,46.38,73.73,0,69.85,2,1,5.5,1,3,0,1,0,1,0
70.91,100.0,56.99,2,94.79,1,1,0.0,0,0,0,0,1,0,1
69.47,78.28,63.59,1,82.86,2,2,3.7,0,0,0,0,0,1,0
100.0,65.97,68.38,2,92.98,1,0,6.2,0,3,2,2,0,1,0
76.18,83.43,63.81,0,70.36,2,0,5.1,1,1,2,0,0,1,0
61.47,100.0,78.84,2,79.05,1,2,1.2,2,0,2,2,0,1,1
66.03,42.98,70.61,0,65.31,2,2,4.6,1,1,1,0,1,1,0
88.08,62.4,78.89,1,83.44,1,1,2.9,0,3,2,0,0,0,1
73.59,27.95,64.23,1,83.99,2,2,2.7,1,2,0,2,1,1,0
51.86,69.08,83.91,2,98.97,2,1,1.5,0,3,1,1,1,0,1
84.87,71.85,66.0,1,79.82,2,0,5.7,2,3,1,0,1,1,0
62.65,65.37,56.35,0,82.24,2,2,6.7,2,0,2,2,1,1,0
98.23,55.53,94.13,0,70.29,2,1,8.7,0,2,2,0,1,0,1
87.12,33.21,46.1,1,80.41,1,0,1.6,0,1,2,0,0,0,1
65.74,71.98,59.14,1,71.2,1,0,6.0,1,1,2,0,1,1,0
89.93,89.29,60.48,1,76.16,1,0,6.2,1,2,1,0,1,0,0
72.95,56.54,98.1,2,76.75,2,0,3.3,1,1,1,0,1,0,0
83.94,73.04,89.68,2,71.48,2,2,2.7,2,0,0,2,0,1,0
78.79,40.91,85.93,0,75.63,2,2,2.3,2,3,1,0,1,0,0
60.15,73.32,64.03,2,71.25,1,1,3.4,2,1,1,2,0,1,0
62.99,59.71,97.11,2,71.2,1,2,4.9,1,0,2,2,1,1,0
86.42,53.8,72.42,0,85.77,1,0,7.2,0,1,0,1,0,0,1
67.31,53.83,79.73,0,76.75,2,1,6.7,0,0,1,2,1,0,1
66.35,59.7,70.16,1,78.47,2,0,1.3,1,1,2,2,0,1,1
58.63,72.12,67.41,1,60.43,2,0,2.9,1,1,2,1,0,0,0
77.93,45.01,64.98,2,79.23,1,1,7.1,0,2,0,0,0,1,0
100.0,59.65,65.48,0,80.3,2,0,3.0,0,2,1,1,0,1,0
57.05,65.34,75.3,2,71.02,2,1,4.4,2,0,1,0,1,0,0
72.34,48.42,72.41,2,95.85,2,2,1.1,1,2,1,0,0,1,0
91.77,94.75,67.62,0,52.11,1,0,6.8,2,3,1,2,0,1,0
70.89,52.34,86.11,0,82.84,1,1,0.7,2,2,0,0,1,1,0
78.33,55.29,32.4,0,82.13,1,2,1.2,0,0,2,1,1,1,0
57.13,50.35,74.12,0,80.42,2,2,6.6,1,2,2,1,0,1,0
78.0,94.78,76.61,2,76.76,2,2,8.3,0,0,0,0,1,1,0
69.38,74.85,81.76,2,80.51,1,0,3.9,2,3,1,1,0,0,0
85.8,51.01,67.22,2,83.68,2,2,4.4,1,0,2,1,0,0,0
88.62,83.7,70.5,0,67.74,2,1,6.3,2,0,1,2,0,0,0
100.0,69.21,79.83,1,77.99,2,0,5.1,2,3,2,2,1,1,0
80.11,70.12,85.89,2,73.17,1,0,3.8,0,3,1,2,1,1,0
76.56,60.49,64.39,1,64.06,1,2,3.5,1,0,0,0,0,0,0
74.72,54.01,71.2,1,82.17,1,1,1.4,1,1,1,2,0,1,1
67.06,71.4,88.14,1,69.36,2,1,5.0,1,1,1,1,0,1,0
76.74,57.28,42.51,0,60.02,1,0,4.3,1,0,0,2,1,0,0
67.86,95.07,59.72,0,69.61,1,0,3.6,2,2,0,1,1,1,0
74.36,45.69,85.59,2,67.01,1,0,2.5,0,0,1,2,1,0,1
90.45,90.58,81.11,2,85.28,1,2,2.7,1,0,1,1,1,1,0
57.91,64.22,74.27,0,76.53,1,0,5.7,2,2,1,2,0,0,0
87.96,70.79,62.62,0,88.82,2,0,6.3,0,3,2,2,0,0,1
90.44,79.33,57.42,1,68.33,2,0,3.8,0,0,1,2,0,1,0
70.35,55.92,60.91,0,83.74,2,0,3.6,0,1,2,2,0,1,0
42.29,79.83,86.58,0,100.0,2,1,2.8,1,3,2,1,1,0,0
63.49,22.68,60.46,0,78.56,2,0,6.4,2,3,2,2,0,1,0
90.16,54.48,69.22,0,83.62,2,1,4.6,0,0,0,0,1,0,1
71.68,51.21,58.96,1,81.94,1,0,5.2,0,1,0,2,1,0,1
58.01,45.94,78.11,2,60.78,2,1,5.2,0,2,2,2,1,1,0
64.93,62.56,61.54,1,80.86,2,1,3.9,2,2,2,0,0,0,0
83.77,72.17,66.83,0,78.06,2,0,2.2,2,2,2,1,0,0,0
79.65,77.24,47.8,0,72.4,2,1,2.5,1,1,0,0,0,1,0
68.65,69.85,48.64,2,66.16,2,2,6.8,1,3,0,1,0,1,0
66.86,55.35,68.09,2,81.94,2,2,3.0,2,3,0,0,0,0,0
66.52,71.9,52.1,2,65.28,2,1,3.7,1,0,2,0,1,0,0
59.09,67.99,93.26,1,96.34,2,1,2.2,2,3,2,0,0,1,0
94.62,80.98,43.26,2,76.14,1,1,2.1,1,3,1,1,0,0,0
67.49,78.43,58.4,0,62.77,2,1,3.0,1,2,1,2,0,1,0
89.04,66.49,68.2,0,69.86,2,0,7.9,2,2,0,2,0,0,0
93.3,51.64,63.62,0,72.22,2,2,5.8,0,2,0,0,1,0,1
85.98,55.55,54.75,1,99.12,2,0,3.4,0,3,1,1,1,1,0
65.96,57.2,56.5,2,66.15,2,2,6.7,1,0,0,1,1,0,0
77.65,60.96,56.11,2,73.84,1,1,4.2,0,3,2,2,0,0,1
71.66,70.29,64.56,2,69.62,1,2,7.2,0,0,1,1,1,1,0
59.35,77.44,91.42,2,79.99,1,2,8.9,1,3,2,1,0,0,0
76.54,65.18,68.94,0,69.78,1,0,6.6,0,1,1,0,1,0,1
55.49,66.26,82.19,1,63.61,1,0,4.7,2,3,1,1,0,1,0
88.63,68.29,74.08,2,73.05,2,1,5.9,2,1,0,1,0,0,0
65.5,57.75,81.37,0,72.01,1,0,4.5,0,0,2,0,1,1,0
74.82,51.19,34.4,0,69.08,1,0,0.8,2,3,2,2,1,0,1
75.97,37.91,64.35,1,69.61,1,1,3.2,2,3,2,2,1,0,0
68.38,54.88,83.69,2,86.85,1,0,2.6,0,0,2,1,0,0,1
80.21,73.57,61.14,1,71.8,2,0,3.1,2,2,0,0,0,1,0
65.35,54.75,89.15,2,63.66,2,2,8.1,1,2,2,2,0,0,0
84.2,62.2,85.81,1,70.38,1,0,6.7,1,1,0,1,0,0,0
53.16,73.46,62.37,2,75.54,2,1,5.4,1,3,1,2,0,0,0
73.77,74.33,61.96,2,61.64,2,0,6.1,0,2,2,1,1,0,1
99.15,48.73,55.84,1,91.26,2,0,0.7,2,0,0,2,0,0,1
58.0,81.95,60.44,2,83.68,2,0,6.0,0,0,1,0,0,0,1
62.51,84.04,53.21,1,89.3,1,0,6.4,0,3,2,0,1,1,0
79.19,47.92,73.15,1,78.92,2,2,0.0,2,1,2,2,1,1,1
74.51,52.82,50.53,2,54.06,2,1,6.0,2,0,0,0,0,0,0
76.91,85.06,75.24,2,90.35,1,2,1.7,2,3,1,2,0,1,1
78.85,63.65,75.54,1,66.36,1,2,0.6,0,1,1,2,0,1,1
80.89,30.48,48.07,0,67.18,2,0,7.2,0,2,1,0,0,0,1
87.54,43.61,86.6,1,76.56,1,2,2.5,1,3,1,1,0,0,0
77.74,62.01,74.16,0,88.78,1,0,3.1,0,1,2,0,1,0,1
68.62,47.39,77.0,0,85.53,1,2,6.5,2,0,1,1,0,1,0
81.42,59.39,58.9,1,84.06,1,1,3.9,0,2,0,1,1,0,1
98.6,66.52,75.47,1,71.88,2,2,4.1,1,0,0,1,1,1,0
70.14,89.4,81.52,1,71.72,1,1,4.1,2,0,2,2,0,0,0
58.36,61.35,66.82,0,78.46,2,1,5.2,1,2,0,1,1,0,0
87.5,83.16,92.02,1,73.7,1,2,4.0,0,3,2,1,0,0,1
70.31,88.86,68.53,1,83.89,2,2,4.7,0,3,1,0,0,0,1
41.58,88.95,81.69,2,83.3,1,2,3.5,1,3,2,2,1,0,0
83.86,70.56,71.52,2,80.91,1,1,5.2,1,0,1,2,1,0,0
64.51,34.59,75.03,2,50.0,1,0,5.1,2,0,0,1,1,0,0
70.73,73.37,47.94,1,76.28,2,0,8.3,2,3,2,0,0,1,0
76.65,82.77,72.45,1,73.91,2,2,3.7,1,3,1,1,1,0,0
74.67,64.7,59.18,1,76.68,1,0,4.1,2,2,2,2,1,1,0
81.93,93.91,57.84,0,67.46,1,2,5.0,1,0,1,0,1,0,0
65.9,79.76,88.93,0,61.75,1,1,6.4,1,1,2,2,1,1,0
79.18,75.09,65.43,2,79.63,2,1,2.3,0,3,2,2,1,1,0
68.37,83.38,55.96,0,71.44,2,0,4.7,1,3,2,2,1,0,0
82.34,71.33,63.69,0,80.75,2,0,0.0,2,0,2,2,1,1,1
80.62,26.12,52.39,0,68.29,2,1,4.0,1,3,1,2,1,0,0
58.9,58.01,85.21,2,89.16,1,0,6.6,0,3,1,0,0,0,1
87.2,85.15,59.65,2,85.01,2,1,3.0,2,0,2,0,0,1,0
64.5,53.08,74.35,0,77.97,2,2,4.9,1,3,2,2,1,1,0
83.31,62.42,84.27,1,72.87,1,0,3.4,0,2,0,1,0,1,0
77.14,49.28,62.0,2,83.52,1,0,2.8,2,1,1,1,0,0,0
97.73,94.54,74.38,0,78.93,2,2,6.4,0,0,1,2,0,1,0
68.87,92.9,55.64,1,77.39,2,0,2.4,0,2,1,0,1,0,1
67.11,51.86,97.35,1,85.43,1,2,5.1,2,0,1,1,0,1,0
71.73,68.36,79.24,2,89.27,2,0,5.1,0,0,0,0,0,0,1
67.76,55.11,65.69,1,62.48,1,2,2.8,0,0,2,0,1,0,1
83.2,75.84,58.73,2,64.5,2,0,4.8,0,1,2,1,1,0,1
49.37,74.15,66.63,0,67.2,2,0,2.6,2,2,2,1,0,1,0
57.25,78.99,63.92,2,59.98,2,2,5.5,0,1,0,0,0,0,1
57.05,71.31,91.44,1,74.37,1,0,1.9,1,0,0,1,0,1,0
85.3,100.0,53.29,2,81.0,2,0,3.8,0,3,2,2,1,1,0
95.95,49.55,69.62,2,74.79,1,1,4.0,1,1,0,1,1,0,0
70.54,38.63,67.78,0,69.66,1,1,6.7,0,3,0,0,0,0,1
69.64,59.71,66.59,1,86.26,2,1,4.8,1,0,0,0,0,1,0
72.98,40.91,66.7,2,76.41,2,1,6.4,2,3,0,0,1,0,0
